text,label,source,dataset,nb_annotators,clean_text
USER USER Betul.... beban hidup meningkat dirasakan oleh bani sumbu pendek yg biasa treak2 kopar kapir... mrk kekurangan job demo krn udh ga laku....',1,Twitter,ID_multilabel,3,user user betul beban hidup tingkat rasa bani sumbu pendek yg biasa treak kopar kapir mrk kurang job demo krn udh ga laku
"Pemerintah Israel adalah golongan Yahudi radikal, berbeda dengan rakyatnya sebagian menginginkan perdamaian.'",0,Twitter,ID_multilabel,3,perintah israel golong yahudi radikal beda rakyat bagi ingin damai
USER USER Bapaknya Prabowo itu sebagai penggagas supaya Indonesia BERHUTANG..... iya soemitro,1,Twitter,ID_multilabel,3,user user bapak prabowo gagas indonesia hutang iya soemitro
Karena cinta hasil menikung adalah terkutuk.',0,Twitter,ID_multilabel,3,cinta hasil tikung kutuk
USER Kitab suci bukan hnya islam yg punya. Tp smua umat beragama. U punya agama gk? USER,0,Twitter,ID_multilabel,3,user kitab suci bukan hnya islam yg punya tp smua umat agama u punya agama gk user
"USER USER Biarlah Pak Gubernur DKI itu slsaikan dulu tugasnya. Supaya full nampak hsl krj krs belio slm 5 thn. 5 thn gak lama. Sabar. Slsaikan dl Jabatan yg sdh di Amanahkan olh rakyat dg susah payah. Pak Anies msh muda, jln msh pnjg. Insya",0,Twitter,ID_multilabel,3,user user biar pak gubernur dki slsaikan dulu tugas full nampak hsl krj krs belio slm thn thn gak lama sabar slsaikan dl jabat yg sdh amanah olh rakyat dg susah payah pak anies msh muda jln msh pnjg insya
Ulama Purwakarta Sebut Bupati Dedi Mulyadi Raja Syirik,1,Twitter,ID_multilabel,3,ulama purwakarta sebut bupati dedi mulyadi raja syirik
"USER USER INSYA ALLAH,GANJAR PRANOWO DGN RIDHO' ALLAH SWT &amp; WARGA JATENG,PREDIKSI GANJAR TETAP GUBERNUR JATENG !!",0,Twitter,ID_multilabel,3,user user insya allahganjar pranowo dgn ridho allah swt amp warga jatengprediksi ganjar tetap gubernur jateng
"USER Bangkitkan ekonomi umat? Fiksi atau Realita?; ; Faktanya pertumbuhan ekonomi Nusa Tenggara Barat (NTB) minus 4,18%. ; ; Amanah &amp; kewenangan sbg gubernur tidak dimanfaatkan merevolusi daerahnya dari ketergantungan eksploitasi SDA.; ;",0,Twitter,ID_multilabel,3,user bangkit ekonomi umat fiksi realita fakta tumbuh ekonomi nusa tenggara barat ntb minus amanah amp wenang sbg gubernur manfaat revolusi daerah gantung eksploitasi sda
#OpenBoSurabaya USER\nmasih online aja kau\nsempak\nakun tipu2 bangsat\nbajingan kai',1,Twitter,ID_multilabel,3,openbosurabaya usernmasih online aja kaunsempaknakun tipu bangsatnbajingan kai
Khofifah merupakan menteri berprestasi kabinet kerja Presiden Jokowi BaGusS #BarisanGusSholah,0,Twitter,ID_multilabel,3,khofifah rupa menteri prestasi kabinet kerja presiden jokowi baguss barisangussholah
"USER USER Ora jlas.bari jdi gubernur udh smaunya, gemana jdi presiden",0,Twitter,ID_multilabel,3,user user ora jlasbari jdi gubernur udh smaunya gana jdi presiden
USER USER Setabak yahudi dol. kena boikot',0,Twitter,ID_multilabel,3,user user tabak yahudi dol kena boikot
"tidak dicintaimu adalah sesuatu yang baru, yang membuatku merasa asing diantara segala hati yang membuka pintunya padaku'",0,Twitter,ID_multilabel,3,cinta baru buat rasa asing antara segala hati buka pintu pada
kedatangan pasangan Hasanah ini untuk meminta doa restu untuk berlaga pada kontestasi Pemilihan Gubernur Jabar 2018.;,0,Twitter,ID_multilabel,3,datang pasang hasanah minta doa restu laga kontestasi pilih gubernur jabar
"...\nTapi jgn risau, server yg pki SSD, 24/7 heavy usage pun ada around more than a year before SSD tu worn out. Itu jangka masa dia lah.\n\nSo kalau laptop biasa, aku jangkakan lebih dari dua tahun korang boleh pakai. Tu pun kalau takde pape tindakan bo",0,Twitter,ID_multilabel,3,ntapi jgn risau server yg pki ssd heavy usage around more than a year before ssd tu worn out jangka masa lahnnso kalau laptop biasa aku jangka lebih tahun korang pakai tu kalau takde pape tindak bo
Idiot...Nggak punya kompetensi bicara ttg kanker... URL,1,Twitter,ID_multilabel,3,idiotnggak punya kompetensi bicara ttg kanker url
USER beliau warga katolik di sana mas? kirim nomornya ya',0,Twitter,ID_multilabel,3,user beliau warga katolik sana mas kirim nomor
"USER Pak USER penjelasan berikut untuk mendorong Anda, mau mengklarifikasi kebenaran 25 Nabi Islam",1,Twitter,ID_multilabel,3,user pak user jelas ikut dorong mau klarifikasi benar nabi islam
USER Syiah dimusuhi Yahudi didekati...\nPolitics..',0,Twitter,ID_multilabel,3,user syiah musuh yahudi didekatinpolitics
USER USER USER USER USER USER USER USER USER USER USER Bagaimana perasaan ibu. Yg kedua anaknya meninggal krn bom',0,Twitter,ID_multilabel,3,user user user user user user user user user user user bagaimana asa ibu yg dua anak tinggal krn bom
RT USER USER USER USER Insya allah ga ktipu ma tampang ga kayak jokowi,1,Twitter,ID_multilabel,3,rt user user user user insya allah ga ktipu ma tampang ga kayak jokowi
Brengsek lagunya mantaaapppp!! URL,0,Twitter,ID_multilabel,3,brengsek lagu mantaaapppp url
Sifat Budaya: ; 1. Universal; 2. Stabil &amp; dinamis; 3. Berubah-ubah; 4. Membantu manusia dalam memenuhi kebutuhan; 5. Diperoleh melalui proses belajar,0,Twitter,ID_multilabel,3,sifat budaya universal stabil amp dinamis berubahubah bantu manusia penuh butuh oleh lalu proses ajar
Ridwan Kamil: Kembangkan Satu Pesantren Satu Perusahaan; #RINDUJabarJuara1 #RINDUJabarJuara #JabarJuara #RinduJabarJuaraNomor1 #PilgubJabar2018 #RidwanKamil;,0,Twitter,ID_multilabel,3,ridwan kamil kembang satu pesantren satu usaha rindujabarjuara rindujabarjuara jabarjuara rindujabarjuaranomor pilgubjabar ridwankamil
USER Mulai deh buzer asing plus akun pengkhianat bangsa bergerak... ingin menciptakan situasi tdk kondusif...\nTentunya aparat yg berwenang memantau gerakan.akun2 tsb.....',0,Twitter,ID_multilabel,3,user mulai deh buzer asing plus akun khianat bangsa gerak cipta situasi tdk kondusifntentunya aparat yg wenang pantau gerakanakun tsb
"Beda faham impor garam, Mendag Eka mau impor &amp; Menkelautan, Fadel tdk mau impor. Kemenko Ekonomi survey ke Jatim, Jateng, Jabar, tim dari Es. II : Dir. Impor Kemendag, Kemen Kelautan, Kemen industri &amp; Sy Ketua tim, Karo Data Setwantimpres. Hslnya,",0,Twitter,ID_multilabel,3,beda faham impor garam mendag eka mau impor amp menkelautan fadel tdk mau impor kemenko ekonomi survey jatim jateng jabar tim es ii dir impor kemendag kemen laut kemen industri amp sy ketua tim karo data setwantimpres hslnya
USER Apa babi',1,Twitter,ID_multilabel,3,user apa babi
USER Emang kunti bau menyan ya?',0,Twitter,ID_multilabel,3,user emang kunti bau menyan
"Arema FC menyadari beratnya tekanan bermain di kandang Persebaya Surabaya. Oleh karena itu, Singo Edan benar-benar mempersiapkan mental para pemainnya.'",0,Twitter,ID_multilabel,3,arema fc sadar berat tekan main kandang baya surabaya singo edan benarbenar siap mental main
USER Aku kira park woojin anaknya kalem kalem cool gitu taunya kaya eek',1,Twitter,ID_multilabel,3,user aku kira park woojin anak kalem kalem cool gitu tau kaya eek
USER Mana mau maen di cina hehehe',0,Twitter,ID_multilabel,3,user mana mau maen cina hehehe
USER USER USER Saya tetap ingin #2019GantiPresiden ; #BalikinKeSolo,1,Twitter,ID_multilabel,3,user user user tetap gantipresiden balikinkesolo
Pertemuan Presiden Jokowi dan Ulama Jawa Barat. USER,0,Twitter,ID_multilabel,3,temu presiden jokowi ulama jawa barat user
nanya aja ke USER,0,Twitter,ID_multilabel,3,nanya aja user
Ngeri dah sekaligus salut ama anak muda yg bahasanya soal akhirat mulu. Lu yakin ga bakal nyesel buat rasain gimana serunya jadi youth brengsek bodoh dan tolol?',0,Twitter,ID_multilabel,3,ngeri dah sekaligus salut ama anak muda yg bahasa soal akhirat mulu lu yakin ga bakal nyesel buat rasain gimana seru jadi youth brengsek bodoh tolol
Wah edan itu fotosyut',0,Twitter,ID_multilabel,3,wah edan fotosyut
USER IYA BENER!!\nNYUAP MAKANAN AJA DI VIDEOIN..\nCONGOR LU KEMANA2 BANGSAD JIJIK\n\nMENDING KALO MAKANANNYA DOANG BISA BIKIN LAPAR LAH MULUTNYA YG DI VIDEOIN EWW.. \xf0\x9f\x98\x91\xf0\x9f\x98\x91',1,Twitter,ID_multilabel,3,user iya benernnyuap makan aja videoinncongor lu bangsad jijiknnmending kalo makan doang bikin lapar lah mulut yg videoin eww xfxfxxxfxfxx
gubernur rasa presiden #aniespresiden2019,0,Twitter,ID_multilabel,3,gubernur rasa presiden aniespresiden
"Kata dalam pendapat bisa macam2 artinya. ulama A tafsirnya ini, ulama B tafsirnya itu. Makanya gue nanya ke banyak orang yg gue anggap paham. Guru ngaji temen gue juga gue tanyain. Cuma, karena ada banyak tafsir, jangan ambil yg enaknya aja.. ð???ð???; ; Yes, in",0,Twitter,ID_multilabel,3,kata dapat macam arti ulama a tafsir ulama b tafsir makanya gue nanya banyak orang yg gue anggap paham guru ngaji temen gue gue tanyain cuma banyak tafsir jangan ambil yg enak aja yes in
"USER Dan siapapun yg pro pemerintah lngsg dicap kafir,komunis dan pro asing.....\n\nMelek matanya rie....!!!!'",1,Twitter,ID_multilabel,3,user siapa yg pro perintah lngsg cap kafirkomunis pro asingnnmelek mata rie
USER wkwkwk anjing emang jancuk',0,Twitter,ID_multilabel,3,user wkwkwk anjing emang jancuk
Dalam praktek pannage peternak memberikan satu atau dua ekor babi sebagai bayaran untuk tuan tanah. #dyk',0,Twitter,ID_multilabel,3,praktek pannage ternak beri satu ekor babi bayar tuan tanah dyk
Siap-siap antek asing aseng komunis kapitalis liberalis atheis wahyudi,1,Twitter,ID_multilabel,3,siapsiap antek asing aseng komunis kapitalis liberalis atheis wahyudi
"Dulu kita selalu mengucap kata sayang di penghujung malam, kini tak lebih dari dua orang asing yg terkadang diam-diam merindukan masa lalu'",0,Twitter,ID_multilabel,3,dulu selalu ucap kata sayang hujung malam kini tak lebih orang asing yg terkadang diamdiam rindu masa lalu
USER USER Sungguh cerdas dan brillian congor ni menteri',1,Twitter,ID_multilabel,3,user user sungguh cerdas brillian congor ni menteri
RT USER: Sebisa mungkin pembangunan Pulau C dan D dilanjutkan Djarot sebelum Oktober nanti Anies-Sandi kuasai Balai Kota.,1,Twitter,ID_multilabel,3,rt user bisa mungkin bangun pulau c d lanjut djarot oktober aniessandi kuasa balai kota
Inget temen gue ke TMII dulu. Terus banyak yang teriak teriak. Kira dia ada penculikan pas di deketin. Banyak cowok ganteng tapi sipit sipit. \n\nDan itu adalah\n2PM wkwkwkwkkw',0,Twitter,ID_multilabel,3,inget temen gue tmii dulu terus banyak teriak teriak kira culi pas deketin banyak cowok ganteng sipit sipit nndan adalahnpm wkwkwkwkkw
"Trus geblek nya lagi\nTernyata si blekok pisan ini masi punya bini.. blm cere\nAkhirnya gw putusin dong begitu tau ada bininya\n\nTrus bbrp waktu kemudian gw uda jalan sama laki gw, iseng gw posting tytyd laki gw dulu \xf0\x9f\x99\x88\nLah bininya si ble",1,Twitter,ID_multilabel,3,trus geblek nya laginternyata si blekok pis mas punya bini blm cerenakhirnya gw putusin dong tau bininyanntrus bbrp waktu kemudian gw uda jalan sama laki gw iseng gw posting tytyd laki gw dulu xfxfxxnlah bini si ble
"USER Tum, bahas ketimpangan ekonomi dong hehe",0,Twitter,ID_multilabel,3,user tum bahas timpang ekonomi dong hehe
Aku juga mau kaya akun kntl ah yg ngrusuhin semua akun yg ngetwit bokep atau kntl atau apa mau search pake keywords selfi ah',0,Twitter,ID_multilabel,3,aku mau kaya akun kntl ah yg ngrusuhin semua akun yg ngetwit bokep kntl apa mau search pake keywords selfi ah
USER Mana ada anjir. Kagak lah.',0,Twitter,ID_multilabel,3,user mana anjir kagak lah
USER Emangnya sinbiy setan apa eon hwhw',0,Twitter,ID_multilabel,3,user emang sinbiy setan apa eon hwhw
Ketua DPR: Budaya tak Identik Pertunjukan Seni #BicaraPolitik,0,Twitter,ID_multilabel,3,ketua dpr budaya tak identik tunjuk seni bicarapolitik
Budaya Kamoro Sukses Pukau Publik Swiss,0,Twitter,ID_multilabel,3,budaya kamoro sukses pukau publik swiss
USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER ini yang banci URL,1,Twitter,ID_multilabel,3,user user user user user user user user user user user user user user user user user banci url
Berakhirnya masa jabatan Djarot menandai berakhirnya pemerintahan DKI yang bersih transparan profesional. siap-siap... Dibohongin anies sandi URL,1,Twitter,ID_multilabel,3,akhir masa jabat djarot tanda akhir perintah dki bersih transparan profesional siapsiap dibohongin anies sandi url
Pilih Mana? #Pilpres2019,0,Twitter,ID_multilabel,3,pilih mana pilpres
"Tomohon juga merupakan pusat pembelajaran agama Kristen dan Katolik. Ada tempat khusus untuk berdoa dan meditasi yang disebut Bukit Kasih, sebuah tempat suci yang indah dan tenang. #TomohonInternationalFlowerFestival\n\nT",0,Twitter,ID_multilabel,3,tomohon rupa pusat ajar agama kristen katolik tempat khusus doa meditasi sebut bukit kasih buah tempat suci indah tenang tomohoninternationalflowerfestivalnnt
"Mulut Jamban, Bani Taplak, Bani Serbet, Cebongers, Taikers, Sumbu Pendek, IQ jongkok dan masih banyak lagi, itu benar-benar familier ditelinga. \n\nLalu, siapa sebenarnya yang memulai?\n\nEntahlah, tapi kalo harus menghentikan istilah ""Cebong dan Kampret",1,Twitter,ID_multilabel,3,mulut jamban bani taplak bani serbet cebongers taikers sumbu pendek iq jongkok banyak benarbenar familier telinga nnlalu siapa benar memulainnentahlah kalo henti istilah cebong kampret
"USER USER USER Ga ada aroma PKI,malah Penumpas PKI,ga ada terlibat langsg maupun tak Korupsi,cuma difitnah murahan oleh para penjilat pantat Iblis !!'",1,Twitter,ID_multilabel,3,user user user ga aroma pkimalah tumpas pkiga libat langsg maupun tak korupsicuma fitnah murah jilat pantat iblis
"USER Hyunjin anak tunggal, i.n pny abang &amp; adik. Mereka berdua sama2 katolik. Sekolah di SOPA. Hyunjin dance line, i.n vokal line'",0,Twitter,ID_multilabel,3,user hyunjin anak tunggal in pny abang amp adik dua sama katolik sekolah sopa hyunjin dance line in vokal line
"USER To name a few: trade war AS-China, suku bunga AS meningkat oleh The Fed, Trump\xe2\x80\x99s tax reform plan, instabilitas geopolitik, investor asing banyak narik dana lg dr pasar saham Indo.'",0,Twitter,ID_multilabel,3,user to name a few trade war aschina suku bunga as tingkat the fed trumpxexxs tax reform plan instabilitas geopolitik investor asing banyak narik dana lg dr pasar saham indo
Apa lagi pembelaan atas mega proyek ini pak? Alasannya untuk memperkuat ekonomi? Ekonomi siapa? USER USER MeikartaGate,1,Twitter,ID_multilabel,3,apa bela atas mega proyek pak alas kuat ekonomi ekonomi siapa user user meikartagate
"Salah satu yang aku duga tetap akan dipakai menjegal Jokowi: ""Jokowi membela Ahok si penista agama.""",1,Twitter,ID_multilabel,3,salah satu aku duga tetap pakai jegal jokowi jokowi bela ahok si nista agama
"USER Krn cebong tdk akn mengakui pria lajang yg hanya lulusan SI Sastra sbg profesor, krn utk disebut profesor, ank SMP pun tau hrs melalui strata pnddikan lg stlh SI,itu jwb an knp cebong lbh cerdas dari bani kamfret'",1,Twitter,ID_multilabel,3,user krn cebong tdk akn aku pria lajang yg lulus si sastra sbg profesor krn utk sebut profesor ank smp tau hrs lalu strata pnddikan lg stlh siitu jwb an knp cebong lbh cerdas bani kamfret
1 Usir Dubes Myanmar 2 Putus hub. Diplomatik 3 Unjuk rasa nasional 4 Tarik Nobel Suu Kyi 5 Tuntut maaf Ummat Budha 6 Utus pasukan penyelamat,1,Twitter,ID_multilabel,3,usir dubes myanmar putus hub diplomatik unjuk rasa nasional tarik nobel suu kyi tuntut maaf ummat budha utus pasu selamat
buaya mn au chris paul\xf0\x9f\xa4\xad',0,Twitter,ID_multilabel,3,buaya mn au chris paulxfxfxaxad
suatu saat pak USER bisa jadi RI-1 insya Allah..,0,Twitter,ID_multilabel,3,suatu pak user jadi ri insya allah
"Benyamin Sueb dulu nyanyi ngedumel, sekarang jadi musik rap.",0,Twitter,ID_multilabel,3,benyamin sueb dulu nyanyi ngedumel sekarang jadi musik rap
RT USER Asal SETIA bayar pajak. Dan uang pajaknya tdk utk bayar upah orang-orang yg mau mengubah UU KPK,1,Twitter,ID_multilabel,3,rt user asal setia bayar pajak uang pajak tdk utk bayar upah orangorang yg mau ubah uu kpk
gmn dgn etnis cina yg ada di indonesia? Imigran gelap jg kan?,1,Twitter,ID_multilabel,3,gmn dgn etnis cina yg indonesia imigran gelap jg kan
USER kirain banci:(',0,Twitter,ID_multilabel,3,user kirain banci
"RT USER Apa ga lebih baik pak SBY nyapres lagi ya mbah, biar jokowi mundur aja lahhh",1,Twitter,ID_multilabel,3,rt user apa ga lebih baik pak sby nyapres mbah biar jokowi mundur aja lahhh
"CAKADA Terkena OTT, KPU Jatim Yakin Pilkada Lancar;",0,Twitter,ID_multilabel,3,cakada kena ott kpu jatim yakin pilkada lancar
MASY SIDOMULYO KEC AEK KUO KAB LABURA DEKLARASI ANTI HOAX &amp; PILKADA 2...,0,Twitter,ID_multilabel,3,masy sidomulyo kec aek kuo kab labura deklarasi anti hoax amp pilkada
Luar biasa jauh berbeda dg terjdi bom perancis. Dari dua pertiwa tsb bs kita lihat reaksi Rezim Jokowi seolah memperlihatkan Rezim anti islam,1,Twitter,ID_multilabel,3,luar biasa jauh beda dg terjdi bom perancis pertiwa tsb bs lihat reaksi rezim jokowi lihat rezim anti islam
USER Dulu dipaksa menanam sama van den bosch di ambil hasilnya di jual sama belanda via VOC. lalu hasilnya pun di korup VOC sayangnya sampai merdeka pin begitu. Hasil panen di salurkan lewat badan pemerintah &amp; jg di korup sama pejabat bangke..\n\n,1,Twitter,ID_multilabel,3,user dulu paksa tanam sama van den bosch ambil hasil jual sama belanda via voc lalu hasil korup voc sayang merdeka pin hasil panen salur lewat badan perintah amp jg korup sama jabat bangkenn
Makin ancur ini negara karena jokowi. Lol. URL,1,Twitter,ID_multilabel,3,makin ancur negara jokowi lol url
anjing dengan daun telinga tegak memiliki pendengaran yang lebih baik daripada anjing berdaun telinga jatuh,0,Twitter,ID_multilabel,3,anjing daun telinga tegak milik dengar lebih baik anjing daun telinga jatuh
"USER Namanya juga standar janda, teriak2 benci kapir aseng tapi oshinya kapir aseng semua \xf0\x9f\x98\x82'",1,Twitter,ID_multilabel,3,user nama standar janda teriak benci kapir aseng oshinya kapir aseng semua xfxfxx
USER eue lewat mulu',0,Twitter,ID_multilabel,3,user eue lewat mulu
USER Hebatlah di rejim ini org sdh pada kaya smua',0,Twitter,ID_multilabel,3,user hebat rejim org sdh kaya smua
Kemacetan makin menggila. ; Karena pertumbuhan mobilmotor 8X dari pertumbuhan jalan. ; Ganti presidenpun tak akan bisa kurangi kemacetan ini.; Tapi dg ganti presiden minimal bisa mengurangi kemacetan yg lain. ; Jadi? Tetap #2019GantiPresiden,1,Twitter,ID_multilabel,3,macet makin gila tumbuh mobilmotor x tumbuh jalan ganti presiden tak kurang macet dg ganti presiden minimal kurang macet yg jadi tetap gantipresiden
"USER Iya mas, orang kristen klo nyanyi jingle bell juga keren'",0,Twitter,ID_multilabel,3,user iya mas orang kristen klo nyanyi jingle bell keren
"USER Tu pisang bule Mn ko gak neko "" pkai profil kontol Mr Mr bule ya ? Q mau kontol km cyg'",0,Twitter,ID_multilabel,3,user tu pisang bule mn ko gak neko pkai profil kontol mr mr bule q mau kontol km cyg
"USER USER USER USER USER Kalau kata guru ngaji saya, disuruh perbanyak baca alhamdulillah. Biar hidup jadi ayem. Kalo temen saya orang katolik, dia banyak memuji2 Tuhan \xf0\x9f\x98\x8a'",0,Twitter,ID_multilabel,3,user user user user user kalau kata guru ngaji suruh banyak baca alhamdulillah biar hidup jadi ayem kalo temen orang katolik banyak puji tuhan xfxfxxa
iori berapa kali poto merem meluluk.. itu gak sengaja merem gegara pas ngedip atau emang sipit maximal ya?! wkwkkw.. monmaap dek iori XD',0,Twitter,ID_multilabel,3,iori berapa kali poto merem luluk gak sengaja merem gegara pas ngedip emang sipit maximal wkwkkw monmaap dek iori xd
Walah....jadi ini toh maksud anies sandi dgn DP 0%. Smua pendukungnya bisa nginep gratis di penjara. okeoce saracen,1,Twitter,ID_multilabel,3,walahjadi maksud anies sandi dgn dp smua dukung nginep gratis penjara okeoce saracen
"USER USER Jgn prnh tkut bpk presiden, krn anda tdk brjln sendirian, diblkg mu ada mayoritas masyarakat Indonesia yg trs mendukungmu,bgsa ini bgsa bermartabat,dan dgn kjadian ini,kita jd tau,bhw yg slma ini triak anti Aseng trnyta mlah jd ag",0,Twitter,ID_multilabel,3,user user jgn prnh tkut bpk presiden krn tdk brjln sendiri diblkg mu mayoritas masyarakat indonesia yg trs mendukungmubgsa bgsa bermartabatdan dgn kjadian inikita jd taubhw yg slma triak anti aseng trnyta mlah jd ag
USER pgn ngomong bangke',0,Twitter,ID_multilabel,3,user pgn ngomong bangke
jangan kasih kendor.....; anda layak dpt bintang....; USER ; USER ; USER,0,Twitter,ID_multilabel,3,jangan kasih kendor layak dpt bintang user user user
"USER Hahahhaha ye wehh silap2 bom pun aku tak dengau. Ecehh kau memang, kita sama2 ah ni brother susah bangun.'",0,Twitter,ID_multilabel,3,user hahahhaha ye wehh silap bom aku tak dengau ecehh kau memang sama ah ni brother susah bangun
"iya,kelasnya penista agama,bs nya cm ngebacot doang yg arogan sk blg taik"" nenek lu,oh ya sumber waras n nama d kasus E ktp apkabar?skakmat",1,Twitter,ID_multilabel,3,iyakelasnya nista agamabs nya cm ngebacot doang yg arogan sk blg taik nenek luoh sumber waras n nama d kasus e ktp apkabarskakmat
USER Eh nurull kuliah dimana? Jurusan apa? Ha bahasa mandarin? Berarti kerja sama dong sama komunis ? Wah masih saudaraan dong sama g30spki',0,Twitter,ID_multilabel,3,user eh nurull kuliah jurus apa ha bahasa mandarin arti kerja sama dong sama komunis wah saudara dong sama gspki
biar miskin tp ga jd antek asing dan aseng,1,Twitter,ID_multilabel,3,biar miskin tp ga jd antek asing aseng
"USER USER BABI KAU INI YHA\nMUNGKIN LAHIR DARI BANI BABI KAU INI ,\nANJING LAH KAU INI ,\n\nKau Ngomong Mentei selangkangan\nTapi MAJIKAN KAU BINI NYE SELINGKUH 7 Tahun \nItu Yg cocok Mentri selangkangan\n7 tahun Coy ,\n\nHRS kau Tuduh begitu",1,Twitter,ID_multilabel,3,user user babi kau yhanmungkin lahir bani babi kau nanjing lah kau nnkau ngomong mentei selangkanganntapi majikan kau bini nye selingkuh tahun nitu yg cocok tri selangkangann tahun coy nnhrs kau tuduh
RT USER: Tapi kadang ade member yang babi main sedap tekak setiap hari nak dibelanje\xf0\x9f\xa4\xa6\xf0\x9f\x8f\xbb\xe2\x80\x8d\xe2\x99\x82\xef\xb8\x8f URL,1,Twitter,ID_multilabel,3,rt user kadang ade member babi main sedap tekak hari nak dibelanjexfxfxaxaxfxfxfxbbxexxdxexxxefxbxf url
"USER USER #TokohPerubahan adalah mereka yang telah memberikan kontribusi nyata berkelanjutan untuk memajukan suatu masyarakat dalam berbagai bidang, seperti ekonomi, budaya, kesehatan, dan sebagainya.",0,Twitter,ID_multilabel,3,user user tokohperubahan beri kontribusi nyata lanjut maju suatu masyarakat bagai bidang ekonomi budaya sehat bagai
"Kayanya, kementrian penerangan butuh dibangkitin lagi. Yutuber/selebgram bajingan udah mulai overexposed.'",1,Twitter,ID_multilabel,3,kaya tri terang butuh dibangkitin yutuberselebgram bajing udah mulai overexposed
"USER namanya juga rezim suka2, ndan. mereka yg buat peraturan, mereka juga yg melanggar'",1,Twitter,ID_multilabel,3,user nama rezim suka ndan yg buat atur yg langgar
USER pas di cari ga nemu tpi bunyi mulu anjir',0,Twitter,ID_multilabel,3,user pas cari ga nemu tpi bunyi mulu anjir
USER yg perlu dipertanyakan jga adlh sikap mardani AS yg jg kader partai islam,0,Twitter,ID_multilabel,3,user yg perlu tanya jga adlh sikap mardani as yg jg kader partai islam
Fadli Zon: Potensi Korupsi Pilkada Lewat DPRD Lebih Kecil,0,Twitter,ID_multilabel,3,fadli zon potensi korupsi pilkada lewat dprd lebih kecil
Presiden Amerika Barack Hussein Obama mendesak Putin untuk menarik mundur tentara Rusia di Ukraina.,0,Twitter,ID_multilabel,3,presiden amerika barack hussein obama desak putin tarik mundur tentara rusia ukraina
"Kita bangga dg prestasi Musa La Ode Abu Hanafi, hafidz 7 tahun di Musabaqah Hifzil Quran Internasional di Mesir",0,Twitter,ID_multilabel,3,bangga dg prestasi musa la ode abu hanafi hafidz tahun musabaqah hifzil quran internasional mesir
USER Dari pantat sapi',0,Twitter,ID_multilabel,3,user pantat sapi
blh jg tuh. bntu sundul ð???,0,Twitter,ID_multilabel,3,blh jg tuh bntu sundul
USER USER USER USER USER Takut? Jaman rezim suharto yang represif aja saya berani koq.',0,Twitter,ID_multilabel,3,user user user user user takut jaman rezim suharto represif aja berani koq
USER Bacot lu diyem',1,Twitter,ID_multilabel,3,user bacot lu diyem
"jadi inget pernah nonton film piramid2 gitu rame2, serem. yang lain teriak, gue sama temen gue ketawa2. sudah sinting'",0,Twitter,ID_multilabel,3,jadi inget pernah nonton film piramid gitu rame rem teriak gue sama temen gue ketawa sinting
Mau taawudz dulu biar dijauhkan dari godaan syaiton yang terkutuk : (',0,Twitter,ID_multilabel,3,mau taawudz dulu biar jauh goda syaiton kutuk
Hai saya hampir mati dalam jamban kerana tergelincir hm',0,Twitter,ID_multilabel,3,hai hampir mati jamban rana gelincir hm
Buah simalakama itu bernama Asma Dewi penyebar sara waktu kampanye anies sandi,1,Twitter,ID_multilabel,3,buah simalakama nama asma dewi sebar sara waktu kampanye anies sandi
Nalar yang sehat tidak mungkin berfikir â??burukâ?? hingga sejauh itu. Puisi itu ditulis oleh seorang ulama yang mencintai Islam. Seorang ulama yang merindukan Islam tumbuh sebagai ajaran kasih sayang dan rahmat bagi seluruh masyarakat di negeri ini. #PercayaG,0,Twitter,ID_multilabel,3,nalar sehat mungkin berfikir buruk hingga jauh puisi tulis orang ulama cinta islam orang ulama rindu islam tumbuh ajar kasih sayang rahmat seluruh masyarakat negeri percayag
USER Bolot aja biar legenda',0,Twitter,ID_multilabel,3,user bolot aja biar legenda
"â??Yang menyebabkan agama cacat adalah hawa nafsu, maka kendalikanlah hawa nafsumu.â?? (HR. Asyahaab)",0,Twitter,ID_multilabel,3,sebab agama cacat hawa nafsu kendali hawa nafsu hr asyahaab
Jokowi Ajak Ulama Dinginkan Suasana Jelang Pilkada.; #2019JokowiLanjutkan; JKFC23456789 JOINKalsel andreOPA AktivitasJokowi KORNASJOIN JOINKalsel cepu_supriyanto jokowi join_ri join_ri,0,Twitter,ID_multilabel,3,jokowi ajak ulama dingin suasana jelang pilkada jokowilanjutkan jkfc joinkalsel andreopa aktivitasjokowi kornasjoin joinkalsel cepusupriyanto jokowi joinri joinri
USER Bajingan ya...blok aje',1,Twitter,ID_multilabel,3,user bajing yablok aje
"USER Apasih, gajelas lu bangke'",1,Twitter,ID_multilabel,3,user apasih gajelas lu bangke
USER USER LOL suster adalah sister (sekolah Katolik)',0,Twitter,ID_multilabel,3,user user lol suster sister sekolah katolik
Potret Rezim Jokowi anti pd umat islam bkn sj di indonesia yg dipimpin tpi bahkan dinegara lain sptr Myanmar skrg,1,Twitter,ID_multilabel,3,potret rezim jokowi anti pd umat islam bkn sj indonesia yg pimpin tpi bahkan negara sptr myanmar skrg
USER USER Makanya. Kalo pake kata-kata bermuka dua itu kan kesannya ngga enak. Karena biasanya sebutan itu untuk nyebut orang munafik.',0,Twitter,ID_multilabel,3,user user makanya kalo pake katakata muka kan kesan ngga enak biasa sebut nyebut orang munafik
