text,label,source,dataset,nb_annotators,clean_text
"RT USER: Assalamu'alaykum ,Met Pagi Sobat , Satukan Suara Utk Ganti Rezim Ganti Presiden Melalui PILKADA 27Juni 2018 &amp; PILPRES 2019 ; Pilih Paslon Usungan Dr Partai"" Idealis Bermartabat ; ; #EraMas Utk SUMUT1; #MbangunJatengMuktiBareng Utk J",0,Twitter,ID_multilabel,3,rt user assalamu alaykum met pagi sobat satukan suara utk ganti rezim ganti presiden melalui pilkada juni amp pilpres pilih paslon usungan dr partai idealis bermartabat eramas utk sumut mbangunjatengmuktibareng utk j
"USER USER USER Jdi wowo presidennya tv one, makanya yg diundang slalu pentolan para kampret dan gembel warnet.. Hahaa'",1,Twitter,ID_multilabel,3,user user user jdi wowo presidennya tv one makanya yg diundang slalu pentolan kampret gembel warnet hahaa
USER gue ga level sama eue onlen',0,Twitter,ID_multilabel,3,user gue ga level sama eue onlen
"USER Hanya kaum onta &amp; para org"" tolol yg masih mencintai orde babi'",1,Twitter,ID_multilabel,3,user kaum onta amp org tolol yg mencintai orde babi
"USER USER USER USER Memang tdk bisa dipungkiri lg bahwa PKI di Indonesia msh ada,PKI ada lah Musuh besar Islam,benar Surat PKI Thn 1953 sebut ISLAM ada lah Agama Ara Umat Islam Indonesia jgn terpropokasi dgn ada nya wacana okn",0,Twitter,ID_multilabel,3,user user user user memang tdk dipungkiri lg pki indonesia msh pki lah musuh besar islam benar surat pki thn sebut islam lah agama ara umat islam indonesia jgn terpropokasi dgn nya wacana okn
USER banyak cina yang pilih jokowi jadi aku pilih bowo aja',0,Twitter,ID_multilabel,3,user banyak cina pilih jokowi jadi aku pilih bowo aja
"8. Presiden USER: Mulai dari kira-kira pembukaan seperti apa, pertandingannya seperti apa hingga penutupannya. Juga kesiapan atlet-atlet kita yang akan berlaga di #AsianGames2018 #JokowiPacuPromosiAsianGames #YukPromosikanAsianGames18",0,Twitter,ID_multilabel,3,presiden user mulai kira kira pembukaan apa pertandingannya apa hingga penutupannya kesiapan atlet atlet berlaga asiangames jokowipacupromosiasiangames yukpromosikanasiangames
USER Mba mbak kunti',0,Twitter,ID_multilabel,3,user mba mbak kunti
Mantap programnya #asyik #Asyikm3nang,0,Twitter,ID_multilabel,3,mantap programnya asyik asyikm nang
Segerombolan tentera rejim junta tak boleh tembak seorang Commando Amerika. Bapak bangang. Lepas tu kena tembak goyang2 badan.',0,Twitter,ID_multilabel,3,segerombolan tentera rejim junta tak tembak seorang commando amerika bapak bangang lepas tu kena tembak goyang badan
USER gembel belajar besok un //',0,Twitter,ID_multilabel,3,user gembel belajar besok un
USER Captain! Saya Tae Ganteng dari Garam Menjawab USER',0,Twitter,ID_multilabel,3,user captain tae ganteng garam menjawab user
RT USER: Prabowo ini sampah gak ada gunanya buat bangsa ini. Amien Rais juga. URL,1,Twitter,ID_multilabel,3,rt user prabowo sampah gak gunanya buat bangsa amien rais url
Coba loe larang Atheist Republic menista menodai melecekan memperkosa ajaran agama loe ? Hahaha mana loe \nsanggup adu\nargumen dgn generasi sains canggi dunia ? TUHAN AJA mereka tdk akui . Dasar melayu goblok',1,Twitter,ID_multilabel,3,coba loe larang atheist republic menista menodai melecekan memperkosa ajaran agama loe hahaha mana loe nsanggup adu nargumen dgn generasi sains canggi dunia tuhan aja tdk akui dasar melayu goblok
USER USER USER Ya nggak lah...\nYg ada Sunter gading Kemayoran banjir kencing onta..\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82',0,Twitter,ID_multilabel,3,user user user lah nyg sunter gading kemayoran banjir kencing onta xf x f x x xf x f x x xf x f x x
RT USER USER Ya kalo kalian kan jadi jongos nya sipit,1,Twitter,ID_multilabel,3,rt user user kalo kalian kan jadi jongos nya sipit
USER bener tu biar jokowi ingat dan semangat gebuk pki yg mau muncul,1,Twitter,ID_multilabel,3,user bener tu biar jokowi ingat semangat gebuk pki yg mau muncul
"USER USER Rezim pembohong. Kirain 51% itu uda positif di tangan. Ternyata baru kesepakatan awal. Dan itu non-binding, alias tak mengikat. Semprulllll....'",1,Twitter,ID_multilabel,3,user user rezim pembohong kirain uda positif tangan ternyata baru kesepakatan awal non binding alias tak mengikat semprulllll
USER Bukann kristen jugaa.. \n\nGakuadh hatiku\xf0\x9f\x92\x94',0,Twitter,ID_multilabel,3,user bukann kristen jugaa n ngakuadh hatiku xf x f x x
USER USER Gw mah tetep anti cina...gara gara gw ngga bisa sipit dan putih kayak mereka...wkwkwk',0,Twitter,ID_multilabel,3,user user gw mah tetep anti cina gara gara gw ngga sipit putih kayak wkwkwk
Panwaslu Padang Tegaskan Perusakan Atribut Pilkada Masuk Ranah Pilkada,0,Twitter,ID_multilabel,3,panwaslu padang tegaskan perusakan atribut pilkada masuk ranah pilkada
USER Cebong mana cebong cm melayu Indonesia yg bodoh mau di bodohi cina ttg demokrasi,1,Twitter,ID_multilabel,3,user cebong mana cebong cm melayu indonesia yg bodoh mau bodohi cina ttg demokrasi
"USER USER Tolong pak dokter bantu periksa, kira-kira penyakit apa yg diderita oleh pak polisi, kenapa kok sama tulisan #2019GantiPresiden alergi... Dimedan juga katanya begitu, mungkin ini wabah khusus yg diderita para polisi kita...please...",1,Twitter,ID_multilabel,3,user user pak dokter bantu periksa kira kira penyakit apa yg diderita pak polisi kok sama tulisan gantipresiden alergi dimedan katanya mungkin wabah khusus yg diderita polisi please
USER Kalau mau berpolitik ya mundur aja dulu dari posisi panglima. Or Jokowi ganti aja!,1,Twitter,ID_multilabel,3,user kalau mau berpolitik mundur aja dulu posisi panglima or jokowi ganti aja
"USER Udah culun nih serigala margonda, payah!'",1,Twitter,ID_multilabel,3,user udah culun nih serigala margonda payah
"USER USER Yg paling waras cuma kambing jantan kayaknya, yg laen ampas kalo kata admin \xf0\x9f\x98\x82'",0,Twitter,ID_multilabel,3,user user yg paling waras cuma kambing jantan kayaknya yg laen ampas kalo kata admin xf x f x x
"'mau crita anjir sedih banget'\n'iya crita aja didengerin kok' \n'iya masa ya.......'\n'LAH SAMA'\n\nujung ujungnya dia yg crita, aku yg dengerin :)""",0,Twitter,ID_multilabel,3,mau crita anjir sedih banget n iya crita aja didengerin kok n iya masa n lah sama n nujung ujungnya yg crita aku yg dengerin
"Ki gila P: Saya Titisan JAYABAYA, RI hrs kembali ke UUD45! USIR CINA USER USER USER USER",1,Twitter,ID_multilabel,3,ki gila p titisan jayabaya ri hrs uud usir cina user user user user
"USER Mungkin perlu juga di ikuti agama lain katolik nusantara, budha nusantara, hindu nusantara. Terakhir syiah nusantara agar beda dengan syiah sesungguhnya di iran.agar liberal dan syiah mendapat pengakuan.'",0,Twitter,ID_multilabel,3,user mungkin perlu ikuti agama katolik nusantara budha nusantara hindu nusantara terakhir syiah nusantara beda syiah sesungguhnya iran liberal syiah mendapat pengakuan
USER Buang barang2 made in china lu orang.',0,Twitter,ID_multilabel,3,user buang barang made in china lu orang
"Gw ngerti kalo abang gw mau ngobrolin ini udah ngumpulin keberanian dulu sampe agak gemeter pas ngomonginnya. Bukannya gw mau ngejelekin status janda atau gimana, tapi di lingkaran pekerjaan ortu gw sangat menjungjung tinggi budaya timur.",0,Twitter,ID_multilabel,3,gw ngerti kalo abang gw mau ngobrolin udah ngumpulin keberanian dulu sampe gemeter pas ngomonginnya bukannya gw mau ngejelekin status janda gimana lingkaran pekerjaan ortu gw sangat menjungjung tinggi budaya timur
"Dalam dua hari terakhir, Keuskupan Surabaya meminta saya untuk ikut mendampingi kaum muda Katolik. Mereka disiapin jadi kader #pemimpinmilenial'",0,Twitter,ID_multilabel,3,hari terakhir keuskupan surabaya meminta ikut mendampingi kaum muda katolik disiapin jadi kader pemimpinmilenial
USER Anjir covernya sama wkwk',0,Twitter,ID_multilabel,3,user anjir covernya sama wkwk
Ganyang PKI ber IQ 200 URL,1,Twitter,ID_multilabel,3,ganyang pki ber iq url
RT USER: Prabowo Subianto Gagal maju URL,1,Twitter,ID_multilabel,3,rt user prabowo subianto gagal maju url
"Dulu, seumur hidup gue gak pernah ngeliat kecoa terbang. Beberapa lama kemudian, untuk pertama kalinya gue liat kecoa terbang di depan mata gue. Dan semenjak itu gue jadi sering ngeliat kecoa terbang. Dan gue takut kalo mereka terbang. Bangke.'",0,Twitter,ID_multilabel,3,dulu seumur hidup gue gak pernah ngeliat kecoa terbang beberapa lama kemudian pertama kalinya gue liat kecoa terbang depan mata gue semenjak gue jadi sering ngeliat kecoa terbang gue takut kalo terbang bangke
Festival Pesona Tambora Angkat Eksotisme Alam dan Budaya Dompu dan Bima,0,Twitter,ID_multilabel,3,festival pesona tambora angkat eksotisme alam budaya dompu bima
RT USER USER USER USER Indeks demokrasi menurun pegimana dengan indeks Komunis/PKI dan Otoritarianisme?,1,Twitter,ID_multilabel,3,rt user user user user indeks demokrasi menurun pegimana indeks komunis pki otoritarianisme
Dibilang komunis sekaligus dibilang antek Amerika. Penganut bumi datar kayak ga pernah nonton TV (apalagi baca) bahwa korut musuhan sama US,1,Twitter,ID_multilabel,3,dibilang komunis sekaligus dibilang antek amerika penganut bumi datar kayak ga pernah nonton tv baca korut musuhan sama us
"USER Saya ngeri om bud kalo si wowok jadi RI1.. bisa2 UU MD3 bakal ditanda-tanganin sama wowok.. wong yang paling gencar mau nge-sah-in MD3 si FZ.. bisa2 wowok kepilih.. bakalan disah-kan UU yang lain, dimana UU tersebut semakin menguatkan po",0,Twitter,ID_multilabel,3,user ngeri om bud kalo si wowok jadi ri uu md bakal ditanda tanganin sama wowok wong paling gencar mau nge sah in md si fz wowok kepilih bakalan disah kan uu uu tersebut semakin menguatkan po
Yooa juga cantik banget edan.',0,Twitter,ID_multilabel,3,yooa cantik banget edan
Sitip gabisa balik kalo gini',0,Twitter,ID_multilabel,3,sitip gabisa balik kalo gini
Why the hell do people bother with other's religion sih heran mau orang teis mau ateis ya suka-suka lah sabodo lak nek pek ngurus yo dadio gusti rono lo like aku gasuka ateis garis keras tapi aku juga gasuka teis garis keras like please know your fuggin,0,Twitter,ID_multilabel,3,why the hell do people bother with other s religion sih heran mau orang teis mau ateis suka suka lah sabodo lak nek pek ngurus yo dadio gusti rono lo like aku gasuka ateis garis keras aku gasuka teis garis keras like please know your fuggin
USER USER USER USER USER Silit bau jigong',0,Twitter,ID_multilabel,3,user user user user user silit bau jigong
"USER Medokan ndi? Ga ngerti aku yoan.\n\nMAKANE, mama ku macak budek nek aku jalok sangu \xf0\x9f\x98\xad'",0,Twitter,ID_multilabel,3,user medokan ndi ga ngerti aku yoan n nmakane mama ku macak budek nek aku jalok sangu xf x f x xad
"PM: \xe2\x80\x9cHeh, bajingan kalian semua! Malah seenaknya duduk duduk. Sudah berapa hari telat konstruksinya?\xe2\x80\x9d (Marah dengan muka serius) URL",1,Twitter,ID_multilabel,3,pm xe x x cheh bajingan kalian semua malah seenaknya duduk duduk berapa hari telat konstruksinya xe x x d marah muka serius url
RT USER iya-iya hidup nabi jokowi as,1,Twitter,ID_multilabel,3,rt user iya iya hidup nabi jokowi as
"USER USER Emng ada mas? Ga usah lah jgn ikut2 kubu seberang, tanggapan kita soal pernyataan RG sebatas ngasih gambaran betapa inkonsistennya kaum amukan.; ; Klo teman non muslim yg ingin menuntut keadilan ats tindak hukum penistaan Agama, sy lb",0,Twitter,ID_multilabel,3,user user emng mas ga usah lah jgn ikut kubu seberang tanggapan soal pernyataan rg sebatas ngasih gambaran betapa inkonsistennya kaum amukan klo teman non muslim yg menuntut keadilan ats tindak hukum penistaan agama sy lb
"Sam Aliano Presiden, Seluruh Rakyat Indonesia Umrah Gratis",0,Twitter,ID_multilabel,3,sam aliano presiden seluruh rakyat indonesia umrah gratis
"Dah habis story time. Atok datang cerita pasal masa dia askar dulu perang dengan komunis. Pengalaman bom, tembak semua, tidur dalam hutan. Askar dulu. \xf0\x9f\x98\x83\xf0\x9f\x92\x95\n\nProud of you Atok! *Salute* \xf0\x9f\x92\x93'",0,Twitter,ID_multilabel,3,dah habis story time atok datang cerita pasal masa askar dulu perang komunis pengalaman bom tembak semua tidur hutan askar dulu xf x f x x xf x f x x n nproud of you atok salute xf x f x x
"Dalam kesempatan tersebut, Presiden juga mengucapkan selamat kepada guru-guru yang hadir karena mereka telah bersertifikasi. Tercatat ada 500 guru yang hadir pada acara ini.'",0,Twitter,ID_multilabel,3,kesempatan tersebut presiden mengucapkan selamat guru guru hadir bersertifikasi tercatat guru hadir acara
RT USER USER HTI itu racun ini contoh orang yg keracunan HTI,1,Twitter,ID_multilabel,3,rt user user hti racun contoh orang yg keracunan hti
USER Oohh taplak?',0,Twitter,ID_multilabel,3,user oohh taplak
"FUCK YOU CEWE IBLIS LU TUH TOLOL, CUMAN GUE BOHONGIN DOANG! USER'",1,Twitter,ID_multilabel,3,fuck you cewe iblis lu tuh tolol cuman gue bohongin doang user
USER bodo yang penting mak bahagia',0,Twitter,ID_multilabel,3,user bodo penting mak bahagia
Padahal bentar lagi ketemu kika tapi tetep ngobrol di semua platform sinting banget',0,Twitter,ID_multilabel,3,padahal bentar ketemu kika tetep ngobrol semua platform sinting banget
"He bangsat, Jokowi 3 th jauh lebih baik dari rezim diktator dan rezim korup Mata lo buta apa? ? Gak bs memalak lg ? Gak bs mencuri?",1,Twitter,ID_multilabel,3,he bangsat jokowi th jauh lebih baik rezim diktator rezim korup mata lo buta apa gak bs memalak lg gak bs mencuri
RT USER DPR bubarkan saja gak ada gunanya utk bangsa. Pertahankan KPK,1,Twitter,ID_multilabel,3,rt user dpr bubarkan gak gunanya utk bangsa pertahankan kpk
"USER Pas sd. gw dikatain cina gitu, ya sambil ketawa2 gt gw kesel bgt lah gilak ya, ya sebenernya gw ada keturunan cina dikit. tp kesel bgt ngata2innya sampe bnr bnr pen nangis dah. tp sekarang2 gue udh ga terlihat sipit ehehe.'",0,Twitter,ID_multilabel,3,user pas sd gw dikatain cina gitu ketawa gt gw kesel bgt lah gilak sebenernya gw keturunan cina dikit tp kesel bgt ngata innya sampe bnr bnr pen nangis dah tp sekarang gue udh ga terlihat sipit ehehe
TIKET KA TAMBAHAN KELAS EKONOMI LUDES TERJUAL:,0,Twitter,ID_multilabel,3,tiket ka tambahan kelas ekonomi ludes terjual
USER Politisi Songong !!!; #2019GantiPresiden ; #2019GantiPresiden ; #2019GantiPresiden ; #2019GantiPresiden ; #2019GantiPresiden ; #2019GantiPresiden ; #2019GantiPresiden ; #2019GantiPresiden ; #2019GantiPresiden ; #2019GantiPresiden ; #2019GantiPre,1,Twitter,ID_multilabel,3,user politisi songong gantipresiden gantipresiden gantipresiden gantipresiden gantipresiden gantipresiden gantipresiden gantipresiden gantipresiden gantipresiden gantipre
Sebagian besar dari kelompok yg saat ini anti USER dulunya memusuhi Gus Dur... takfiri dan sok arabi,1,Twitter,ID_multilabel,3,sebagian besar kelompok yg anti user memusuhi gus dur takfiri sok arabi
"USER USER USER Alhamdulillah sisturrr.\nTapi adik saya ini kristen, gimana dong? :(\n\nEh bentar, Ndre, lu kristen apa katolik?\nUSER'",0,Twitter,ID_multilabel,3,user user user alhamdulillah sisturrr ntapi adik kristen gimana dong n neh bentar ndre lu kristen apa katolik nuser
USER USER Buktiin lah tolol',1,Twitter,ID_multilabel,3,user user buktiin lah tolol
Ok kalo bgt kita usir minoritas umat budha di indonesia kita barter sama umat Islam nya. USER USER USER USER,1,Twitter,ID_multilabel,3,kalo bgt usir minoritas umat budha indonesia barter sama umat islam nya user user user user
seharian bedrest. gua pikir udah malem. ternyata baru setengah 7. bajingan :(',0,Twitter,ID_multilabel,3,seharian bedrest gua pikir udah malem ternyata baru setengah bajingan
Alangkah indahnya USER di bubarkan URL,1,Twitter,ID_multilabel,3,alangkah indahnya user bubarkan url
Kini aku tak ada beda dengan ampas.\nTapi ingat satu hal.bahwa akulah.\nYang buat kopimu begitu nikmat\n\n*Kultum senja',0,Twitter,ID_multilabel,3,kini aku tak beda ampas ntapi ingat satu akulah nyang buat kopimu nikmat n n kultum senja
USER buzzer nya si zonk. gembel warnet nunggu kecyduk. digaji brp si?kl gede sini gw ajarin biar ip jadi anonim',0,Twitter,ID_multilabel,3,user buzzer nya si zonk gembel warnet nunggu kecyduk digaji brp si kl gede sini gw ajarin biar ip jadi anonim
RT USER USER tolol itu banyak yg bela penista agama walau sudah tersangka,1,Twitter,ID_multilabel,3,rt user user tolol banyak yg bela penista agama tersangka
Apapun Isunya Jokowi Sasarannya! URL,1,Twitter,ID_multilabel,3,apapun isunya jokowi sasarannya url
#Kopi dan Budaya Diskusi Kita,0,Twitter,ID_multilabel,3,kopi budaya diskusi
USER USER USER Cacat jugak',0,Twitter,ID_multilabel,3,user user user cacat jugak
urut berduka atas matinya ketidak adilan dan kedzholiman rezim ini.,1,Twitter,ID_multilabel,3,urut berduka atas matinya ketidak adilan kedzholiman rezim
USER Pasukan nasi bungkus siap grak!!! \xf0\x9f\x98\x8,0,Twitter,ID_multilabel,3,user pasukan nasi bungkus siap grak xf x f x x
Xenoglossophobia\nadalah fobia atau\nketakutan akan bahasa asing.',0,Twitter,ID_multilabel,3,xenoglossophobia nadalah fobia nketakutan bahasa asing
"Kaka sukanya baca buku apa? Novel,sejarah,ekonomi, politik , budaya, teknologi atau yang lain....",0,Twitter,ID_multilabel,3,kaka sukanya baca buku apa novel sejarah ekonomi politik budaya teknologi
Jika mgkn dpt kami menyampaikan kpd bpk USER bhw kekalahan kmrn krn adanya upaya penghalalan segala cara yg di lakukan oknum pendukung,1,Twitter,ID_multilabel,3,mgkn dpt menyampaikan kpd bpk user bhw kekalahan kmrn krn adanya upaya penghalalan segala cara yg lakukan oknum pendukung
"USER USER Stu lgi nich muncul anjing na yahudi israel d indonesia!!\n\nGilaaa... gila... cma d rezim ini, anjing2 na israel berani muncul terang2an d indonesia!!!'",1,Twitter,ID_multilabel,3,user user stu lgi nich muncul anjing na yahudi israel d indonesia n ngilaaa gila cma d rezim anjing na israel berani muncul terang an d indonesia
USER Dia mana mau nete di boneka mampang :(',0,Twitter,ID_multilabel,3,user mana mau nete boneka mampang
"USER untuk gw gak goblok:""&gt;'",0,Twitter,ID_multilabel,3,user gw gak goblok gt
"Mencatat poin-poin penting yang dijelaskan sang pengajar, ""Mereka tidak punya hak dan dianggap sebagai pelayan tanpa perasaan.""\n\n""Wah, dulu kejam juga ya. Tidak ada rasa peripenyihiran. Seram"" gumamnya\n\nKarena tidak banyak tahu mengenai materi hari i",0,Twitter,ID_multilabel,3,mencatat poin poin penting dijelaskan sang pengajar punya hak dianggap pelayan perasaan n n wah dulu kejam rasa peripenyihiran seram gumamnya n nkarena banyak tahu mengenai materi hari i
USER USER Mampus lo kiri.. anda ini menteri bejat',1,Twitter,ID_multilabel,3,user user mampus lo kiri menteri bejat
USER Berani bayar brp lu ketek onta',1,Twitter,ID_multilabel,3,user berani bayar brp lu ketek onta
"Kau tahu kenapa kebanyakan orang menganggap kecantikan seorang wanita lebih penting di banding perangai yang baik? Karena di dunia ini, lelaki bodoh lebih banyak jumlahnya di banding lelaki buta. *nasihat orang tua dulu'",0,Twitter,ID_multilabel,3,kau tahu kebanyakan orang menganggap kecantikan seorang wanita lebih penting banding perangai baik dunia lelaki bodoh lebih banyak jumlahnya banding lelaki buta nasihat orang tua dulu
"""Aku selalu percaya, keadaan asing hanya masalah waktu pasti akan kembali berada di sisi mereka lagi."" -Ryeowook'",0,Twitter,ID_multilabel,3,aku selalu percaya keadaan asing masalah waktu berada sisi ryeowook
USER USER Laporin juga Alisa Wahid yg menyamakan teroris Budha Myanmar dgn FPI,1,Twitter,ID_multilabel,3,user user laporin alisa wahid yg menyamakan teroris budha myanmar dgn fpi
USER USER Woww 8 minggu dalam setahun liburnya ?? Asyikkk... TKI di Eropa rata rata cuma 5 minggu \xf0\x9f\x98\xa2 tanggal merah libur ngga?',0,Twitter,ID_multilabel,3,user user woww minggu setahun liburnya asyikkk tki eropa rata rata cuma minggu xf x f x xa tanggal merah libur ngga
"13. Presiden USER: Yang saya senang, ini merupakan kerja sama pemerintah Provinsi Jawa Barat, pemerintah pusat, dan swasta. Ini bisa bergabung dan pengerjaannya cepat sekali #JokowiSelesaikanKertajati",0,Twitter,ID_multilabel,3,presiden user senang merupakan kerja sama pemerintah provinsi jawa barat pemerintah pusat swasta bergabung pengerjaannya cepat sekali jokowiselesaikankertajati
USER goblok bgt dah anjing',1,Twitter,ID_multilabel,3,user goblok bgt dah anjing
"USER USER USER Matamu picek, itu kinerja lanjutan dari USER alias Ahok.'",1,Twitter,ID_multilabel,3,user user user matamu picek kinerja lanjutan user alias ahok
USER CONGOR JANGAN SEMBARANGAN YA MBA.',1,Twitter,ID_multilabel,3,user congor jangan sembarangan mba
"JUAL\nalbum NCT 2018 Empathy (Dream Ver.), second hand tapi 100% baru, CD belum pernah diplay, PC, gift card, dll lengkap, kondisi mulus tanpa cacat. Harga nego DM USER'",0,Twitter,ID_multilabel,3,jual nalbum nct empathy dream ver second hand baru cd pernah diplay pc gift card lengkap kondisi mulus cacat harga nego dm user
Prancis vs Belgia di babak pertama masih 0 - 0.\n\nAda sedikit persamaan dg bani cebong..\n\nApaan tuh?\n\nBani cebong/kacung otaknya juga 0 (kosong)!\n\n^_^\n\n# WorldCup2018 \n#GantiPresiden2019',1,Twitter,ID_multilabel,3,prancis vs belgia babak pertama n nada sedikit persamaan dg bani cebong n napaan tuh n nbani cebong kacung otaknya kosong n n n n worldcup n gantipresiden
"RT USER: Mahasiswi dipaksa ngemot kontol Dosen sebelumndi entot, demi mendapatkan nilai yg terbaik di kelasnya \xf0\x9f\x98\xae\nURL",0,Twitter,ID_multilabel,3,rt user mahasiswi dipaksa ngemot kontol dosen sebelumndi entot mendapatkan nilai yg terbaik kelasnya xf x f x xae nurl
"Gosip di buat oleh org iri,di sebarluaskan oleh org bodoh,dan di terima oleh para idiot'",0,Twitter,ID_multilabel,3,gosip buat org iri sebarluaskan org bodoh terima idiot
"Allah SWT dungu & biadab memang bukan Tuhan, kurang kerjaaan, hobi mengurus masalah seputar cocok2 penis",1,Twitter,ID_multilabel,3,allah swt dungu biadab memang bukan tuhan kurang kerjaaan hobi mengurus masalah seputar cocok penis
"APBN 50 triliyun lebih untuk melanggengkan Solat & Mengaji harus dipangkas, Solat & Mengaji hilang tidak perlu BNPT",1,Twitter,ID_multilabel,3,apbn triliyun lebih melanggengkan solat mengaji dipangkas solat mengaji hilang perlu bnpt
Sangsinya Pecat aza terus jeblosin ke penjara biar tau rasa tuh si setya novanto,1,Twitter,ID_multilabel,3,sangsinya pecat aza terus jeblosin penjara biar tau rasa tuh si setya novanto
jika ada sesuatu yang menimpa seorang mukmin pada tubuhnya sehingga membuatnya sakit maka allah akan menghapuskan dosadosa,0,Twitter,ID_multilabel,3,menimpa seorang mukmin tubuhnya membuatnya sakit allah menghapuskan dosadosa
RT USER: Enaknya ngentot ramai2 URL,0,Twitter,ID_multilabel,3,rt user enaknya ngentot ramai url
USER Tai lu',1,Twitter,ID_multilabel,3,user tai lu
hue mimpi gua buta asw amit2',0,Twitter,ID_multilabel,3,hue mimpi gua buta asw amit
"USER ""...beneran deh. Seru banget bisa membekukan memori gi- Hm? Halo? Ngeliatin apaan sih?""\n\nIa menengok ke belakangnya, tapi nihil. Hanya ada tanaman di sana. Jangan-jangan.... \n\n""ADA HANTU YA? SIAPA? KUNTI?!""'",0,Twitter,ID_multilabel,3,user beneran deh seru banget membekukan memori gi hm halo ngeliatin apaan sih n nia menengok belakangnya nihil tanaman sana jangan jangan n n hantu siapa kunti
Kan dah tak masal kena kutuk satu group. Hahaha kampang nye',0,Twitter,ID_multilabel,3,kan dah tak masal kena kutuk satu group hahaha kampang nye
"Klo bapaknya di bunuh PKI ,,,, biasanya anaknya bales dendam DAN SEHARUSNYA USIR KOMUNIS CINA BUKANNYA DI BUATKAN REKLAMASI.",1,Twitter,ID_multilabel,3,klo bapaknya bunuh pki biasanya anaknya bales dendam usir komunis cina bukannya buatkan reklamasi
"Kalian boleh tanya padaku ""kapan rabi?"", tapi jangan tanya aku ""kapan, Rabi?""\nAku bukan Yahudi'",0,Twitter,ID_multilabel,3,kalian tanya padaku kapan rabi jangan tanya aku kapan rabi naku bukan yahudi
"Kita terlalu sibuk membahas hal ""besar"" dlm agama hingga lupa kapan terakhir kali\n- membuang duri dari jalan\n- mengantar gulai ke tetangga\n- senyum ke orang asing\n- menuntun orang buta\n- mentraktir anak yatim\n- mendamaikan yg berselisih.\n\nTiap se",0,Twitter,ID_multilabel,3,terlalu sibuk membahas besar dlm agama hingga lupa kapan terakhir kali n membuang duri jalan n mengantar gulai tetangga n senyum orang asing n menuntun orang buta n mentraktir anak yatim n mendamaikan yg berselisih n ntiap se
Apakah NU bisa BERHENTI mendungukan & membiadabkan bangsa? Fir'aun raja Mesih tak ada hubungan dengan Muhammad bejad,1,Twitter,ID_multilabel,3,nu berhenti mendungukan membiadabkan bangsa fir aun raja mesih tak hubungan muhammad bejad
"USER Pak USER sbelum berani umumkan Muhammad Nabi Gadungan, Anda hrs dorong KPAI mlarang anak mengaji",1,Twitter,ID_multilabel,3,user pak user sbelum berani umumkan muhammad nabi gadungan hrs dorong kpai mlarang anak mengaji
USER USER hahahaha junjungan yg kau puja2 yg punya salah lalu kau tuding ulah ahokers? kau yg dungu\xe2\x80\xa6 penuh kebencian\xe2\x80\xa6 tiap manusia itu selalu punya kesalahan namun kau anggap junjunganmu itu spt dewa yg tidak pernah salah\xe2\x80\xa6 \nnyembah Tuh,1,Twitter,ID_multilabel,3,user user hahahaha junjungan yg kau puja yg punya salah lalu kau tuding ulah ahokers kau yg dungu xe x xa penuh kebencian xe x xa tiap manusia selalu punya kesalahan kau anggap junjunganmu spt dewa yg pernah salah xe x xa nnyembah tuh
"Jatim Anti Hoax, Deklarasi anti Hoax pilkada damai warga Sawahan",0,Twitter,ID_multilabel,3,jatim anti hoax deklarasi anti hoax pilkada damai warga sawahan
USER Dari jakarta utara yang baru di tutup sama gubernur baru itu loh :(,0,Twitter,ID_multilabel,3,user jakarta utara baru tutup sama gubernur baru loh
Perlombaan Seni Tari dan Vocal Bangun Semangat Kebersamaan |,0,Twitter,ID_multilabel,3,perlombaan seni tari vocal bangun semangat kebersamaan
"USER USER Kelakuan cebonk paling menjijikan, sutradaranya bego bikin setingan'",1,Twitter,ID_multilabel,3,user user kelakuan cebonk paling menjijikan sutradaranya bego bikin setingan
USER Cih najis',1,Twitter,ID_multilabel,3,user cih najis
"RT USER: USER Iblis berpesta dalam amarah di dada manusia..Islam mengajarkan berdakwah dengan santun, lemah lembut dan penu\xe2\x80\xa6'",0,Twitter,ID_multilabel,3,rt user user iblis berpesta amarah dada manusia islam mengajarkan berdakwah santun lemah lembut penu xe x xa
"USER Kristen stewart, seingetku :( \nSalah satu idolku jaman 2013 mungkin, sdh lupa ehhe'",0,Twitter,ID_multilabel,3,user kristen stewart seingetku nsalah satu idolku jaman mungkin sdh lupa ehhe
"USER Aku bukanlah orang Nasrani, Aku bukanlah orang Yahudi, Aku bukanlah orang Majusi, dan Aku bukanlah orang Islam.Keluarlah, lampaui gagasan sempitmu tentang benar dan salah.Sehingga kita dapat bertemu pada\xe2\x80\x9cSuatu Ruang Murni\xe2\x80\x",0,Twitter,ID_multilabel,3,user aku bukanlah orang nasrani aku bukanlah orang yahudi aku bukanlah orang majusi aku bukanlah orang islam keluarlah lampaui gagasan sempitmu benar salah bertemu xe x x csuatu ruang murni xe x x
MASY DUSUN DUA DESA PULHU DEKLARASI ANTI HOAX &amp; PILKADA 2018 DAMAI,0,Twitter,ID_multilabel,3,masy dusun desa pulhu deklarasi anti hoax amp pilkada damai
